time,mouseX,mouseY,mouseClickAmount,uuid,uuidType,fps,drawCalls,entities,pointAmount,linesAmount,polyAmount,pointsAmount,voronoiTime,delaunayTime,M
0.746506,243,165,0,0,-1,590.752,0,0,0,0,0,0,0,0,0
0.748167,243,165,0,0,-1,599.447,0,0,0,0,0,0,0,0,0
0.749749,243,165,0,0,-1,594.637,0,0,0,0,0,0,0,0,0
0.751561,243,165,0,0,-1,584.768,0,0,0,0,0,0,0,0,0
0.753167,243,165,0,0,-1,591.7,0,0,0,0,0,0,0,0,0
0.754939,243,165,0,0,-1,579.367,0,0,0,0,0,0,0,0,0
0.756497,243,165,0,0,-1,617.917,0,0,0,0,0,0,0,0,0
0.758357,243,165,0,0,-1,566.361,0,0,0,0,0,0,0,0,0
0.759978,243,165,0,0,-1,606.389,0,0,0,0,0,0,0,0,0
0.761677,243,165,0,0,-1,567.165,0,0,0,0,0,0,0,0,0
0.763453,243,165,0,0,-1,596.492,0,0,0,0,0,0,0,0,0
0.76522,243,165,0,0,-1,562.946,0,0,0,0,0,0,0,0,0
0.766825,243,165,0,0,-1,588.4,0,0,0,0,0,0,0,0,0
0.768598,243,165,0,0,-1,591.915,0,0,0,0,0,0,0,0,0
0.770273,243,165,0,0,-1,588.178,0,0,0,0,0,0,0,0,0
0.771913,243,165,0,0,-1,596.082,0,0,0,0,0,0,0,0,0
0.773572,243,165,0,0,-1,616.413,0,0,0,0,0,0,0,0,0
0.775279,243,165,0,0,-1,577.531,0,0,0,0,0,0,0,0,0
0.777074,243,165,0,0,-1,564.982,0,0,0,0,0,0,0,0,0
0.778707,243,165,0,0,-1,582.144,0,0,0,0,0,0,0,0,0
0.780503,243,165,0,0,-1,587.118,0,0,0,0,0,0,0,0,0
0.782091,243,165,0,0,-1,597.21,0,0,0,0,0,0,0,0,0
0.783772,243,165,0,0,-1,595.799,0,0,0,0,0,0,0,0,0
0.785527,243,165,0,0,-1,603.585,0,0,0,0,0,0,0,0,0
0.787126,243,165,0,0,-1,590.813,0,0,0,0,0,0,0,0,0
0.788803,243,165,0,0,-1,590.446,0,0,0,0,0,0,0,0,0
0.790544,243,165,0,0,-1,612.957,0,0,0,0,0,0,0,0,0
0.792182,243,165,0,0,-1,574.449,0,0,0,0,0,0,0,0,0
0.793943,243,165,0,0,-1,579.753,0,0,0,0,0,0,0,0,0
0.795501,243,165,0,0,-1,641.97,0,0,0,0,0,0,0,0,0
0.797388,243,165,0,0,-1,545.661,0,0,0,0,0,0,0,0,0
0.799111,243,165,0,0,-1,577.305,0,0,0,0,0,0,0,0,0
0.80068,243,165,0,0,-1,596.233,0,0,0,0,0,0,0,0,0
0.80247,243,165,0,0,-1,601.098,0,0,0,0,0,0,0,0,0
0.804044,243,165,0,0,-1,598.921,0,0,0,0,0,0,0,0,0
0.805742,243,165,0,0,-1,581.991,0,0,0,0,0,0,0,0,0
0.807508,243,165,0,0,-1,602.216,0,0,0,0,0,0,0,0,0
0.809205,243,165,0,0,-1,580.691,0,0,0,0,0,0,0,0,0
0.81082,243,165,0,0,-1,584.94,0,0,0,0,0,0,0,0,0
0.812565,243,165,0,0,-1,606.925,0,0,0,0,0,0,0,0,0
0.814255,243,165,0,0,-1,594.012,0,0,0,0,0,0,0,0,0
0.815973,243,165,0,0,-1,570.184,0,0,0,0,0,0,0,0,0
0.817679,243,165,0,0,-1,581.067,0,0,0,0,0,0,0,0,0
0.819378,243,165,0,0,-1,613.183,0,0,0,0,0,0,0,0,0
0.821176,243,165,0,0,-1,547.455,0,0,0,0,0,0,0,0,0
0.822758,243,165,0,0,-1,618.294,0,0,0,0,0,0,0,0,0
0.824477,243,165,0,0,-1,598.054,0,0,0,0,0,0,0,0,0
0.826149,243,165,0,0,-1,582.819,0,0,0,0,0,0,0,0,0
0.827974,243,165,0,0,-1,564.237,0,0,0,0,0,0,0,0,0
0.82963,243,165,0,0,-1,593.232,0,0,0,0,0,0,0,0,0
0.8312,243,165,0,0,-1,644.971,0,0,0,0,0,0,0,0,0
0.832822,243,165,0,0,-1,591.342,0,0,0,0,0,0,0,0,0
0.834704,243,165,0,0,-1,568.102,0,0,0,0,0,0,0,0,0
0.836497,243,165,0,0,-1,604.172,0,0,0,0,0,0,0,0,0
0.838184,243,165,0,0,-1,567.117,0,0,0,0,0,0,0,0,0
0.839871,243,165,0,0,-1,546.425,0,0,0,0,0,0,0,0,0
0.841653,243,165,0,0,-1,570.89,0,0,0,0,0,0,0,0,0
0.843313,243,165,0,0,-1,642.562,0,0,0,0,0,0,0,0,0
0.844938,243,165,0,0,-1,599.302,0,0,0,0,0,0,0,0,0
0.846631,243,165,0,0,-1,610.141,0,0,0,0,0,0,0,0,0
0.84817,243,165,0,0,-1,603.954,0,0,0,0,0,0,0,0,0
0.849949,243,165,0,0,-1,561.092,0,0,0,0,0,0,0,0,0
0.85151,243,165,0,0,-1,627.771,0,0,0,0,0,0,0,0,0
0.853232,243,165,0,0,-1,607.179,0,0,0,0,0,0,0,0,0
0.854783,243,165,0,0,-1,605.119,0,0,0,0,0,0,0,0,0
0.856557,243,165,0,0,-1,580.997,0,0,0,0,0,0,0,0,0
0.858284,243,165,0,0,-1,605.731,0,0,0,0,0,0,0,0,0
0.859919,243,165,0,0,-1,615.511,0,0,0,0,0,0,0,0,0
0.861654,243,165,0,0,-1,592.976,0,0,0,0,0,0,0,0,0
0.863238,243,165,0,0,-1,595.607,0,0,0,0,0,0,0,0,0
0.864952,243,165,0,0,-1,576.057,0,0,0,0,0,0,0,0,0
0.866596,243,165,0,0,-1,591.08,0,0,0,0,0,0,0,0,0
0.868312,243,165,0,0,-1,616.843,0,0,0,0,0,0,0,0,0
0.869961,243,165,0,0,-1,610.152,0,0,0,0,0,0,0,0,0
0.871629,243,165,0,0,-1,560.468,0,0,0,0,0,0,0,0,0
0.873344,243,165,0,0,-1,594.314,0,0,0,0,0,0,0,0,0
0.875149,243,165,0,0,-1,580.845,0,0,0,0,0,0,0,0,0
0.876726,243,165,0,0,-1,616.154,0,0,0,0,0,0,0,0,0
0.878463,243,165,0,0,-1,570.945,0,0,0,0,0,0,0,0,0
0.88025,243,165,0,0,-1,567.435,0,0,0,0,0,0,0,0,0
0.881921,243,165,0,0,-1,590.643,0,0,0,0,0,0,0,0,0
0.883538,243,165,0,0,-1,625.242,0,0,0,0,0,0,0,0,0
0.8852,243,165,0,0,-1,587.825,0,0,0,0,0,0,0,0,0
0.886864,243,165,0,0,-1,608.875,0,0,0,0,0,0,0,0,0
0.888641,243,165,0,0,-1,531.897,0,0,0,0,0,0,0,0,0
0.890334,243,165,0,0,-1,625.298,0,0,0,0,0,0,0,0,0
0.89207,243,165,0,0,-1,585.513,0,0,0,0,0,0,0,0,0
0.893718,243,165,0,0,-1,574.161,0,0,0,0,0,0,0,0,0
0.895472,243,165,0,0,-1,612.178,0,0,0,0,0,0,0,0,0
0.897272,243,165,0,0,-1,558.16,0,0,0,0,0,0,0,0,0
0.898813,243,165,0,0,-1,624.194,0,0,0,0,0,0,0,0,0
0.900516,243,165,0,0,-1,569.297,0,0,0,0,0,0,0,0,0
0.902254,243,165,0,0,-1,603.366,0,0,0,0,0,0,0,0,0
0.903761,243,165,0,0,-1,631.749,0,0,0,0,0,0,0,0,0
0.905579,243,165,0,0,-1,570.533,0,0,0,0,0,0,0,0,0
0.90722,243,165,0,0,-1,584.905,0,0,0,0,0,0,0,0,0
0.909096,243,165,0,0,-1,554.804,0,0,0,0,0,0,0,0,0
0.910644,243,165,0,0,-1,601.897,0,0,0,0,0,0,0,0,0
0.912406,243,165,0,0,-1,614.548,0,0,0,0,0,0,0,0,0
0.914081,243,165,0,0,-1,606.399,0,0,0,0,0,0,0,0,0
0.921495,243,165,0,0,-1,502.342,0,0,0,0,0,0,0,0,0
0.92229,243,165,0,0,-1,156.165,0,0,0,0,0,0,0,0,0
0.923555,243,165,0,0,-1,667.091,0,0,0,0,0,0,0,0,0
0.925282,243,165,0,0,-1,724.391,0,0,0,0,0,0,0,0,0
0.926997,243,165,0,0,-1,596.962,0,0,0,0,0,0,0,0,0
0.928686,243,165,0,0,-1,572.486,0,0,0,0,0,0,0,0,0
0.930345,243,165,0,0,-1,616.939,0,0,0,0,0,0,0,0,0
0.932239,243,165,0,0,-1,540.124,0,0,0,0,0,0,0,0,0
0.934151,243,165,0,0,-1,555.21,0,0,0,0,0,0,0,0,0
0.936161,243,165,0,0,-1,498.848,0,0,0,0,0,0,0,0,0
0.937941,243,165,0,0,-1,505.754,0,0,0,0,0,0,0,0,0
0.941625,243,165,0,0,-1,334.634,0,0,0,0,0,0,0,0,0
0.944193,243,165,0,0,-1,320.497,0,0,0,0,0,0,0,0,0
0.945759,243,165,0,0,-1,570.021,0,0,0,0,0,0,0,0,0
0.947541,243,165,0,0,-1,585.694,0,0,0,0,0,0,0,0,0
0.9492,243,165,0,0,-1,591.804,0,0,0,0,0,0,0,0,0
0.950811,243,165,0,0,-1,610.503,0,0,0,0,0,0,0,0,0
0.952467,243,165,0,0,-1,601.855,0,0,0,0,0,0,0,0,0
0.954324,243,165,0,0,-1,562.583,0,0,0,0,0,0,0,0,0
0.955903,243,165,0,0,-1,621.154,0,0,0,0,0,0,0,0,0
0.957636,243,165,0,0,-1,571.596,0,0,0,0,0,0,0,0,0
0.959259,243,165,0,0,-1,652.728,0,0,0,0,0,0,0,0,0
0.960928,243,165,0,0,-1,610.785,0,0,0,0,0,0,0,0,0
0.96259,243,165,0,0,-1,546.972,0,0,0,0,0,0,0,0,0
0.964252,243,165,0,0,-1,623.799,0,0,0,0,0,0,0,0,0
0.9659,243,165,0,0,-1,597.669,0,0,0,0,0,0,0,0,0
0.967553,243,165,0,0,-1,608.11,0,0,0,0,0,0,0,0,0
0.969287,243,165,0,0,-1,576.527,0,0,0,0,0,0,0,0,0
0.970829,243,165,0,0,-1,650.436,0,0,0,0,0,0,0,0,0
0.972566,243,165,0,0,-1,560.747,0,0,0,0,0,0,0,0,0
0.974206,243,165,0,0,-1,636.954,0,0,0,0,0,0,0,0,0
0.97576,243,165,0,0,-1,627.568,0,0,0,0,0,0,0,0,0
0.977525,243,165,0,0,-1,569.21,0,0,0,0,0,0,0,0,0
0.979251,243,165,0,0,-1,575.211,0,0,0,0,0,0,0,0,0
0.98093,243,165,0,0,-1,599.391,0,0,0,0,0,0,0,0,0
0.982564,243,165,0,0,-1,593.639,0,0,0,0,0,0,0,0,0
0.984296,243,165,0,0,-1,585.965,0,0,0,0,0,0,0,0,0
0.986063,243,165,0,0,-1,580.552,0,0,0,0,0,0,0,0,0
0.987717,243,165,0,0,-1,591.979,0,0,0,0,0,0,0,0,0
0.989421,243,165,0,0,-1,605.494,0,0,0,0,0,0,0,0,0
0.991219,243,165,0,0,-1,564.584,0,0,0,0,0,0,0,0,0
0.992674,243,165,0,0,-1,639.214,0,0,0,0,0,0,0,0,0
0.994575,243,165,0,0,-1,551.717,0,0,0,0,0,0,0,0,0
0.99613,243,165,0,0,-1,643.151,0,0,0,0,0,0,0,0,0
0.997787,243,165,0,0,-1,576.547,0,0,0,0,0,0,0,0,0
0.999584,243,165,0,0,-1,558.579,0,0,0,0,0,0,0,0,0
1.00133,243,165,0,0,-1,612.757,0,0,0,0,0,0,0,0,0
1.00298,243,165,0,0,-1,593.41,0,0,0,0,0,0,0,0,0
1.00467,243,165,0,0,-1,580.073,0,0,0,0,0,0,0,0,0
1.00649,243,165,0,0,-1,578.856,0,0,0,0,0,0,0,0,0
1.00815,243,165,0,0,-1,567.979,0,0,0,0,0,0,0,0,0
1.00993,243,165,0,0,-1,600.522,0,0,0,0,0,0,0,0,0
1.01152,243,165,0,0,-1,621.926,0,0,0,0,0,0,0,0,0
1.01332,243,165,0,0,-1,553.688,0,0,0,0,0,0,0,0,0
1.01486,243,165,0,0,-1,628.683,0,0,0,0,0,0,0,0,0
1.01658,243,165,0,0,-1,577.315,0,0,0,0,0,0,0,0,0
1.01825,243,165,0,0,-1,596.883,0,0,0,0,0,0,0,0,0
1.01989,243,165,0,0,-1,612.291,0,0,0,0,0,0,0,0,0
1.0216,243,165,0,0,-1,565.796,0,0,0,0,0,0,0,0,0
1.02326,243,165,0,0,-1,624.78,0,0,0,0,0,0,0,0,0
1.02506,243,165,0,0,-1,586.944,0,0,0,0,0,0,0,0,0
1.02668,243,165,0,0,-1,582.333,0,0,0,0,0,0,0,0,0
1.02842,243,165,0,0,-1,595.339,0,0,0,0,0,0,0,0,0
1.03013,243,165,0,0,-1,571.177,0,0,0,0,0,0,0,0,0
1.03175,243,165,0,0,-1,590.103,0,0,0,0,0,0,0,0,0
1.03338,243,165,0,0,-1,634.302,0,0,0,0,0,0,0,0,0
1.03498,243,165,0,0,-1,604.042,0,0,0,0,0,0,0,0,0
1.03678,243,165,0,0,-1,550.605,0,0,0,0,0,0,0,0,0
1.03843,243,165,0,0,-1,653.305,0,0,0,0,0,0,0,0,0
1.04023,243,165,0,0,-1,550.235,0,0,0,0,0,0,0,0,0
1.04181,243,165,0,0,-1,631.122,0,0,0,0,0,0,0,0,0
1.04358,243,165,0,0,-1,559.92,0,0,0,0,0,0,0,0,0
1.04526,243,165,0,0,-1,590.24,0,0,0,0,0,0,0,0,0
1.04688,243,165,0,0,-1,635.746,0,0,0,0,0,0,0,0,0
1.04866,243,165,0,0,-1,551.989,0,0,0,0,0,0,0,0,0
1.05032,243,165,0,0,-1,605.603,0,0,0,0,0,0,0,0,0
1.05199,243,165,0,0,-1,587.803,0,0,0,0,0,0,0,0,0
1.0537,243,165,0,0,-1,563.028,0,0,0,0,0,0,0,0,0
1.05537,243,165,0,0,-1,622.53,0,0,0,0,0,0,0,0,0
1.05699,243,165,0,0,-1,591.597,0,0,0,0,0,0,0,0,0
1.0588,243,165,0,0,-1,556.923,0,0,0,0,0,0,0,0,0
1.06048,243,165,0,0,-1,597.668,0,0,0,0,0,0,0,0,0
1.06222,243,165,0,0,-1,588.589,0,0,0,0,0,0,0,0,0
1.06412,243,165,0,0,-1,639.83,0,0,0,0,0,0,0,0,0
1.06547,243,165,0,0,-1,533.119,0,0,0,0,0,0,0,0,0
1.06751,243,165,0,0,-1,527.673,0,0,0,0,0,0,0,0,0
1.06913,243,165,0,0,-1,632.604,0,0,0,0,0,0,0,0,0
1.07078,243,165,0,0,-1,605.854,0,0,0,0,0,0,0,0,0
1.07247,243,165,0,0,-1,591.691,0,0,0,0,0,0,0,0,0
1.07421,243,165,0,0,-1,571.347,0,0,0,0,0,0,0,0,0
1.07582,243,165,0,0,-1,627.744,0,0,0,0,0,0,0,0,0
1.07755,243,165,0,0,-1,577.658,0,0,0,0,0,0,0,0,0
1.07925,243,165,0,0,-1,599.549,0,0,0,0,0,0,0,0,0
1.08077,243,165,0,0,-1,628.625,0,0,0,0,0,0,0,0,0
1.08256,243,165,0,0,-1,552.595,0,0,0,0,0,0,0,0,0
1.0843,243,165,0,0,-1,617.599,0,0,0,0,0,0,0,0,0
1.08594,243,165,0,0,-1,600.723,0,0,0,0,0,0,0,0,0
1.08761,243,165,0,0,-1,564.144,0,0,0,0,0,0,0,0,0
1.08927,243,165,0,0,-1,624.995,0,0,0,0,0,0,0,0,0
1.09079,243,165,0,0,-1,643.365,0,0,0,0,0,0,0,0,0
1.09257,243,165,0,0,-1,579.734,0,0,0,0,0,0,0,0,0
1.09424,243,165,0,0,-1,597.318,0,0,0,0,0,0,0,0,0
1.09594,243,165,0,0,-1,573.377,0,0,0,0,0,0,0,0,0
1.09764,243,165,0,0,-1,576.406,0,0,0,0,0,0,0,0,0
1.09932,243,165,0,0,-1,606.831,0,0,0,0,0,0,0,0,0
1.10101,243,165,0,0,-1,615.299,0,0,0,0,0,0,0,0,0
1.1027,243,165,0,0,-1,573.817,0,0,0,0,0,0,0,0,0
1.10438,243,165,0,0,-1,587.068,0,0,0,0,0,0,0,0,0
1.10614,243,165,0,0,-1,566.514,0,0,0,0,0,0,0,0,0
1.10784,243,165,0,0,-1,596.742,0,0,0,0,0,0,0,0,0
1.10977,247,169,0,0,-1,557.762,0,0,0,0,0,0,0,0,0
1.11138,247,169,0,0,-1,583.111,0,0,0,0,0,0,0,0,0
1.1132,247,169,0,0,-1,548.523,0,0,0,0,0,0,0,0,0
1.1149,247,169,0,0,-1,575.63,0,0,0,0,0,0,0,0,0
1.11665,252,174,0,0,-1,658.267,0,0,0,0,0,0,0,0,0
1.11818,252,174,0,0,-1,578.489,0,0,0,0,0,0,0,0,0
1.11992,252,174,0,0,-1,577.417,0,0,0,0,0,0,0,0,0
1.12161,252,174,0,0,-1,577.402,0,0,0,0,0,0,0,0,0
1.12321,252,174,0,0,-1,647.855,0,0,0,0,0,0,0,0,0
1.12481,258,179,0,0,-1,537.374,0,0,0,0,0,0,0,0,0
1.12677,258,179,0,0,-1,578.822,0,0,0,0,0,0,0,0,0
1.12842,258,179,0,0,-1,618.279,0,0,0,0,0,0,0,0,0
1.13017,258,179,0,0,-1,569.707,0,0,0,0,0,0,0,0,0
1.13196,264,185,0,0,-1,621.388,0,0,0,0,0,0,0,0,0
1.13353,264,185,0,0,-1,566.04,0,0,0,0,0,0,0,0,0
1.13526,264,185,0,0,-1,570.096,0,0,0,0,0,0,0,0,0
1.13686,264,185,0,0,-1,636.219,0,0,0,0,0,0,0,0,0
1.13869,269,189,0,0,-1,605.273,0,0,0,0,0,0,0,0,0
1.14023,269,189,0,0,-1,583.163,0,0,0,0,0,0,0,0,0
1.14187,269,189,0,0,-1,620.655,0,0,0,0,0,0,0,0,0
1.14364,269,189,0,0,-1,529.219,0,0,0,0,0,0,0,0,0
1.14534,269,189,0,0,-1,639.324,0,0,0,0,0,0,0,0,0
1.14718,275,194,0,0,-1,563.813,0,0,0,0,0,0,0,0,0
1.14887,275,194,0,0,-1,545.259,0,0,0,0,0,0,0,0,0
1.15055,275,194,0,0,-1,572.313,0,0,0,0,0,0,0,0,0
1.15226,275,194,0,0,-1,608.556,0,0,0,0,0,0,0,0,0
1.15399,281,198,0,0,-1,674.859,0,0,0,0,0,0,0,0,0
1.15554,281,198,0,0,-1,557.676,0,0,0,0,0,0,0,0,0
1.15725,281,198,0,0,-1,585.74,0,0,0,0,0,0,0,0,0
1.15886,281,198,0,0,-1,621,0,0,0,0,0,0,0,0,0
1.16062,281,198,0,0,-1,560.287,0,0,0,0,0,0,0,0,0
1.1621,288,203,0,0,-1,586.901,0,0,0,0,0,0,0,0,0
1.16424,288,203,0,0,-1,530.2,0,0,0,0,0,0,0,0,0
1.16582,288,203,0,0,-1,634.358,0,0,0,0,0,0,0,0,0
1.16763,288,203,0,0,-1,528.791,0,0,0,0,0,0,0,0,0
1.16939,295,207,0,0,-1,668.552,0,0,0,0,0,0,0,0,0
1.17099,295,207,0,0,-1,554.154,0,0,0,0,0,0,0,0,0
1.1726,295,207,0,0,-1,608.655,0,0,0,0,0,0,0,0,0
1.17433,295,207,0,0,-1,588.57,0,0,0,0,0,0,0,0,0
1.176,295,207,0,0,-1,630.211,0,0,0,0,0,0,0,0,0
1.17741,301,211,0,0,-1,578.954,0,0,0,0,0,0,0,0,0
1.1794,301,211,0,0,-1,589.731,0,0,0,0,0,0,0,0,0
1.18114,301,211,0,0,-1,551.819,0,0,0,0,0,0,0,0,0
1.1829,301,211,0,0,-1,577.209,0,0,0,0,0,0,0,0,0
1.18462,306,216,0,0,-1,555.895,0,0,0,0,0,0,0,0,0
1.18644,306,216,0,0,-1,585.206,0,0,0,0,0,0,0,0,0
1.18818,306,216,0,0,-1,571.982,0,0,0,0,0,0,0,0,0
1.18981,306,216,0,0,-1,589.624,0,0,0,0,0,0,0,0,0
1.19165,311,219,0,0,-1,633.544,0,0,0,0,0,0,0,0,0
1.19318,311,219,0,0,-1,581.994,0,0,0,0,0,0,0,0,0
1.19511,311,219,0,0,-1,558.669,0,0,0,0,0,0,0,0,0
1.19679,311,219,0,0,-1,547.607,0,0,0,0,0,0,0,0,0
1.19882,315,221,0,0,-1,624.802,0,0,0,0,0,0,0,0,0
1.20026,315,221,0,0,-1,528.348,0,0,0,0,0,0,0,0,0
1.2023,315,221,0,0,-1,509.69,0,0,0,0,0,0,0,0,0
1.20407,315,221,0,0,-1,554.061,0,0,0,0,0,0,0,0,0
1.20574,315,221,0,0,-1,596.653,0,0,0,0,0,0,0,0,0
1.20742,318,223,0,0,-1,503.229,0,0,0,0,0,0,0,0,0
1.20935,318,223,0,0,-1,654.48,0,0,0,0,0,0,0,0,0
1.21136,318,223,0,0,-1,525.118,0,0,0,0,0,0,0,0,0
1.21307,318,223,0,0,-1,536.213,0,0,0,0,0,0,0,0,0
1.21487,320,225,0,0,-1,489.428,0,0,0,0,0,0,0,0,0
1.21688,320,225,0,0,-1,563.558,0,0,0,0,0,0,0,0,0
1.21962,320,225,0,0,-1,572.168,0,0,0,0,0,0,0,0,0
1.22049,320,225,0,0,-1,432.195,0,0,0,0,0,0,0,0,0
1.22212,322,226,0,0,-1,676.435,0,0,0,0,0,0,0,0,0
1.22418,322,226,0,0,-1,560.455,0,0,0,0,0,0,0,0,0
1.22573,322,226,0,0,-1,611.077,0,0,0,0,0,0,0,0,0
1.22753,322,226,0,0,-1,593.167,0,0,0,0,0,0,0,0,0
1.22929,323,227,0,0,-1,598.211,0,0,0,0,0,0,0,0,0
1.23087,323,227,0,0,-1,575.248,0,0,0,0,0,0,0,0,0
1.23257,323,227,0,0,-1,568.444,0,0,0,0,0,0,0,0,0
1.23439,323,227,0,0,-1,591.041,0,0,0,0,0,0,0,0,0
1.23598,323,227,0,0,-1,622.667,0,0,0,0,0,0,0,0,0
1.23755,324,227,0,0,-1,542.804,0,0,0,0,0,0,0,0,0
1.23941,324,227,0,0,-1,611.623,0,0,0,0,0,0,0,0,0
1.24121,324,227,0,0,-1,569.76,0,0,0,0,0,0,0,0,0
1.24275,324,227,0,0,-1,613.906,0,0,0,0,0,0,0,0,0
1.24454,325,228,0,0,-1,541.672,0,0,0,0,0,0,0,0,0
1.24643,325,228,0,0,-1,604.875,0,0,0,0,0,0,0,0,0
1.24822,325,228,0,0,-1,532.313,0,0,0,0,0,0,0,0,0
1.2499,325,228,0,0,-1,579.133,0,0,0,0,0,0,0,0,0
1.25162,327,228,0,0,-1,652.363,0,0,0,0,0,0,0,0,0
1.2532,327,228,0,0,-1,573.996,0,0,0,0,0,0,0,0,0
1.25489,327,228,0,0,-1,614.083,0,0,0,0,0,0,0,0,0
1.25659,327,228,0,0,-1,551.863,0,0,0,0,0,0,0,0,0
1.25825,327,228,0,0,-1,628.492,0,0,0,0,0,0,0,0,0
1.2598,327,229,0,0,-1,547.062,0,0,0,0,0,0,0,0,0
1.26178,327,229,0,0,-1,568.233,0,0,0,0,0,0,0,0,0
1.26346,327,229,0,0,-1,630.252,0,0,0,0,0,0,0,0,0
1.26512,327,229,0,0,-1,582.682,0,0,0,0,0,0,0,0,0
1.26703,328,229,0,0,-1,607.104,0,0,0,0,0,0,0,0,0
1.26837,328,229,0,0,-1,597.063,0,0,0,0,0,0,0,0,0
1.27036,328,229,0,0,-1,514.261,0,0,0,0,0,0,0,0,0
1.27218,328,229,0,0,-1,565.181,0,0,0,0,0,0,0,0,0
1.27379,328,229,0,0,-1,622.939,0,0,0,0,0,0,0,0,0
1.27541,328,229,0,0,-1,584.672,0,0,0,0,0,0,0,0,0
1.27726,328,229,0,0,-1,561.713,0,0,0,0,0,0,0,0,0
1.27888,328,229,0,0,-1,590.207,0,0,0,0,0,0,0,0,0
1.28047,328,229,0,0,-1,642.227,0,0,0,0,0,0,0,0,0
1.28211,329,229,0,0,-1,531.97,0,0,0,0,0,0,0,0,0
1.28421,329,229,0,0,-1,556.125,0,0,0,0,0,0,0,0,0
1.28575,329,229,0,0,-1,621.39,0,0,0,0,0,0,0,0,0
1.28747,329,229,0,0,-1,591.183,0,0,0,0,0,0,0,0,0
1.28914,329,229,0,0,-1,606.905,0,0,0,0,0,0,0,0,0
1.29092,329,229,0,0,-1,540.809,0,0,0,0,0,0,0,0,0
1.29258,329,229,0,0,-1,595.555,0,0,0,0,0,0,0,0,0
1.29423,329,229,0,0,-1,626.68,0,0,0,0,0,0,0,0,0
1.29594,329,229,0,0,-1,599.699,0,0,0,0,0,0,0,0,0
1.2975,330,229,0,0,-1,543.488,0,0,0,0,0,0,0,0,0
1.29934,330,229,0,0,-1,624.957,0,0,0,0,0,0,0,0,0
1.30107,330,229,0,0,-1,583.368,0,0,0,0,0,0,0,0,0
1.30273,330,229,0,0,-1,590.461,0,0,0,0,0,0,0,0,0
1.30478,330,229,0,0,-1,619.745,0,0,0,0,0,0,0,0,0
1.30843,330,229,1,0,-1,619.745,0,0,0,0,0,0,0,0,0
1.30914,330,229,1,0,-1,495.827,0,0,0,0,0,0,0,0,0
1.32535,330,229,1,0,-1,52.6495,1,1,1,0,0,1,0,0,0
1.3265,330,229,1,0,-1,688.636,1,1,1,0,0,1,0,0,0
1.32842,330,229,1,0,-1,686.842,1,1,1,0,0,1,0,0,0
1.3303,330,229,1,0,-1,497.194,1,1,1,0,0,1,0,0,0
1.33235,330,229,1,0,-1,510.227,1,1,1,0,0,1,0,0,0
1.33401,330,229,1,0,-1,522.583,1,1,1,0,0,1,0,0,0
1.33634,330,229,1,0,-1,485.356,1,1,1,0,0,1,0,0,0
1.33818,330,229,1,0,-1,512.882,1,1,1,0,0,1,0,0,0
1.34008,330,229,1,0,-1,555.343,1,1,1,0,0,1,0,0,0
1.34186,330,229,1,0,-1,500.987,1,1,1,0,0,1,0,0,0
1.34396,330,229,1,0,-1,517.595,1,1,1,0,0,1,0,0,0
1.34579,330,229,1,0,-1,514.172,1,1,1,0,0,1,0,0,0
1.34768,330,229,1,0,-1,536.871,1,1,1,0,0,1,0,0,0
1.34948,330,229,1,0,-1,521.792,1,1,1,0,0,1,0,0,0
1.35146,330,229,1,0,-1,565.928,1,1,1,0,0,1,0,0,0
1.35326,330,229,1,0,-1,533.089,1,1,1,0,0,1,0,0,0
1.35519,330,229,1,0,-1,546.902,1,1,1,0,0,1,0,0,0
1.35694,330,229,1,0,-1,509.43,1,1,1,0,0,1,0,0,0
1.35902,330,229,1,0,-1,532.222,1,1,1,0,0,1,0,0,0
1.36064,330,229,1,0,-1,579.889,1,1,1,0,0,1,0,0,0
1.36278,330,229,1,0,-1,496.16,1,1,1,0,0,1,0,0,0
1.3645,330,229,1,0,-1,500.989,1,1,1,0,0,1,0,0,0
1.36664,330,229,1,0,-1,544.881,1,1,1,0,0,1,0,0,0
1.36846,330,229,1,0,-1,509.181,1,1,1,0,0,1,0,0,0
1.37045,330,229,1,0,-1,545.438,1,1,1,0,0,1,0,0,0
1.37219,330,229,1,0,-1,500.591,1,1,1,0,0,1,0,0,0
1.37427,330,229,1,0,-1,538.955,1,1,1,0,0,1,0,0,0
1.37598,330,229,1,0,-1,523.05,1,1,1,0,0,1,0,0,0
1.37817,330,229,1,0,-1,519.865,1,1,1,0,0,1,0,0,0
1.3799,330,229,1,0,-1,497.917,1,1,1,0,0,1,0,0,0
1.38196,330,229,1,0,-1,529.178,1,1,1,0,0,1,0,0,0
1.38386,330,229,1,0,-1,510.393,1,1,1,0,0,1,0,0,0
1.38582,330,229,1,0,-1,541.698,1,1,1,0,0,1,0,0,0
1.38763,330,229,1,0,-1,496.613,1,1,1,0,0,1,0,0,0
1.38967,330,229,1,0,-1,518.126,1,1,1,0,0,1,0,0,0
1.39179,330,229,1,0,-1,491.913,1,1,1,0,0,1,0,0,0
1.39365,330,229,1,0,-1,530.342,1,1,1,0,0,1,0,0,0
1.39546,330,229,1,0,-1,527.677,1,1,1,0,0,1,0,0,0
1.39729,330,229,1,0,-1,533.897,1,1,1,0,0,1,0,0,0
1.39934,330,229,1,0,-1,522.215,1,1,1,0,0,1,0,0,0
